Age,Workclass,Education,Maritalstatus,Occupation,Race,Sex,Nativecountry,Income
28,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,67
42,Private,Some-college,Divorced,Machine-op-inspct,White,Female,United-States,54
57,Self-emp-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,Hungary,69
26,Private,Some-college,Never-married,Farming-fishing,White,Female,United-States,46
45,Local-gov,11th,Married-civ-spouse,Other-service,Black,Male,United-States,44
32,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,45
63,Private,Some-college,Widowed,Adm-clerical,White,Female,United-States,70
22,Private,Some-college,Never-married,Prof-specialty,Asian-Pac-Islander,Female,South,52
36,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,60
45,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,United-States,66
34,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,36
27,State-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,42
47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,56
46,Private,7th-8th,Never-married,Other-service,White,Male,United-States,66
28,Private,Some-college,Never-married,Machine-op-inspct,White,Female,United-States,48
45,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,32
26,Private,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,Thailand,62
32,Self-emp-not-inc,10th,Married-civ-spouse,Exec-managerial,White,Male,United-States,77
30,Local-gov,12th,Married-civ-spouse,Adm-clerical,White,Female,United-States,73
59,Private,10th,Married-civ-spouse,Transport-moving,White,Male,Puerto-Rico,42
58,State-gov,Doctorate,Never-married,Exec-managerial,White,Female,United-States,69
45,Private,Some-college,Divorced,Handlers-cleaners,White,Male,United-States,28
76,Self-emp-not-inc,Some-college,Widowed,Transport-moving,White,Male,United-States,26
38,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,35
32,Private,Masters,Never-married,Sales,Black,Male,United-States,45
38,Self-emp-not-inc,HS-grad,Divorced,Farming-fishing,White,Male,United-States,34
30,Private,Assoc-acdm,Never-married,Prof-specialty,Black,Female,United-States,55
53,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,Greece,43
27,State-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,61
44,Local-gov,Assoc-acdm,Married-civ-spouse,Farming-fishing,White,Male,United-States,44
35,Private,Masters,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,United-States,55
36,Private,1st-4th,Never-married,Other-service,Other,Female,El-Salvador,75
51,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Female,United-States,47
42,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,35
40,Self-emp-not-inc,Bachelors,Married-AF-spouse,Prof-specialty,White,Male,United-States,65
45,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,57
55,Private,9th,Divorced,Craft-repair,White,Female,United-States,51
36,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,65
57,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Black,Male,United-States,28
27,Private,HS-grad,Divorced,Tech-support,White,Female,United-States,54
62,Private,Masters,Never-married,Handlers-cleaners,White,Male,United-States,40
29,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,71
38,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,United-States,28
29,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,47
32,Local-gov,Masters,Never-married,Prof-specialty,White,Female,United-States,76
34,Private,Bachelors,Never-married,Exec-managerial,White,Male,United-States,42
25,Private,Assoc-acdm,Never-married,Prof-specialty,White,Male,United-States,63
34,Local-gov,Masters,Never-married,Prof-specialty,White,Male,United-States,63
37,State-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,57
37,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,58
18,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,57
24,Private,Assoc-voc,Never-married,Craft-repair,White,Male,United-States,36
17,Private,12th,Never-married,Other-service,White,Female,United-States,70
35,Private,Bachelors,Divorced,Sales,White,Female,United-States,31
31,Private,Assoc-voc,Separated,Tech-support,Black,Female,United-States,30
29,Private,Assoc-acdm,Never-married,Craft-repair,White,Male,United-States,49
49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,77
35,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,74
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,64
37,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,White,Male,Mexico,77
33,Local-gov,Some-college,Never-married,Adm-clerical,Black,Female,United-States,70
49,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,43
32,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,41
39,Private,Masters,Never-married,Prof-specialty,White,Male,United-States,60
42,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,El-Salvador,73
30,State-gov,Masters,Married-civ-spouse,Prof-specialty,White,Female,United-States,53
30,Private,Assoc-voc,Never-married,Prof-specialty,White,Male,United-States,74
48,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,36
57,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,67
56,Private,10th,Divorced,Other-service,Black,Female,United-States,47
28,Private,Some-college,Never-married,Protective-serv,White,Male,Honduras,37
43,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,73
46,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,40
60,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,35
50,Local-gov,Masters,Divorced,Prof-specialty,White,Female,United-States,32
37,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,29
41,Private,HS-grad,Divorced,Priv-house-serv,Black,Female,United-States,59
38,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Female,United-States,51
23,Private,Some-college,Never-married,Other-service,White,Female,United-States,33
59,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,76
72,Private,Masters,Never-married,Prof-specialty,White,Male,United-States,29
47,Local-gov,Some-college,Divorced,Adm-clerical,White,Female,United-States,27
29,Private,Assoc-voc,Never-married,Craft-repair,White,Male,United-States,59
35,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,27
24,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,56
22,Private,HS-grad,Never-married,Sales,White,Female,United-States,57
24,Private,HS-grad,Never-married,Exec-managerial,White,Male,United-States,67
42,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,48
40,State-gov,Masters,Divorced,Prof-specialty,White,Female,United-States,36
61,Private,HS-grad,Divorced,Adm-clerical,Asian-Pac-Islander,Female,Japan,42
58,Self-emp-not-inc,Bachelors,Never-married,Farming-fishing,White,Male,United-States,63
39,State-gov,HS-grad,Divorced,Prof-specialty,White,Male,United-States,37
45,Self-emp-not-inc,Some-college,Divorced,Prof-specialty,White,Female,United-States,29
25,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,38
34,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,39
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,34
28,Private,Some-college,Separated,Handlers-cleaners,Black,Male,United-States,26
27,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,39
41,State-gov,HS-grad,Never-married,Other-service,White,Female,United-States,42
18,State-gov,HS-grad,Never-married,Sales,Black,Female,United-States,48
44,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,31
47,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Female,United-States,26
36,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,68
66,Private,Preschool,Widowed,Priv-house-serv,White,Female,Guatemala,65
33,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,31
39,Local-gov,HS-grad,Divorced,Handlers-cleaners,White,Male,United-States,68
30,Private,HS-grad,Never-married,Transport-moving,Black,Male,United-States,63
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,45
62,Self-emp-not-inc,Masters,Divorced,Prof-specialty,White,Female,United-States,66
21,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,55
50,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,60
30,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,42
43,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,43
19,Private,Some-college,Never-married,Other-service,White,Female,United-States,64
26,Federal-gov,Assoc-voc,Never-married,Craft-repair,White,Male,Japan,44
50,Private,7th-8th,Married-civ-spouse,Transport-moving,White,Male,Canada,59
45,Federal-gov,Masters,Divorced,Exec-managerial,White,Male,United-States,29
46,Self-emp-inc,Masters,Married-civ-spouse,Sales,White,Male,United-States,75
17,Private,10th,Never-married,Other-service,White,Male,United-States,71
56,Private,7th-8th,Married-civ-spouse,Exec-managerial,White,Male,United-States,50
25,Private,Some-college,Married-civ-spouse,Adm-clerical,Black,Female,United-States,28
47,Private,Masters,Separated,Machine-op-inspct,Asian-Pac-Islander,Female,India,34
23,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,56
51,Self-emp-not-inc,HS-grad,Separated,Other-service,White,Female,United-States,61
19,Private,Some-college,Never-married,Tech-support,White,Female,United-States,69
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,54
32,Private,HS-grad,Divorced,Other-service,White,Female,United-States,50
52,Private,HS-grad,Divorced,Transport-moving,White,Male,United-States,70
36,Private,Some-college,Separated,Other-service,Black,Female,United-States,62
34,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,39
26,Self-emp-inc,12th,Married-civ-spouse,Sales,Other,Male,Dominican-Republic,59
35,Local-gov,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,30
58,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,61
32,Private,11th,Divorced,Craft-repair,White,Male,United-States,74
23,Private,Some-college,Never-married,Other-service,White,Female,United-States,64
28,Self-emp-not-inc,Some-college,Never-married,Machine-op-inspct,Black,Male,United-States,58
20,Private,10th,Never-married,Other-service,White,Male,Mexico,68
17,Private,10th,Never-married,Other-service,White,Male,United-States,71
56,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,33
26,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,60
43,State-gov,Bachelors,Divorced,Prof-specialty,White,Female,United-States,71
45,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,White,Male,United-States,43
34,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Female,United-States,40
54,Private,1st-4th,Married-civ-spouse,Other-service,White,Male,Mexico,64
51,Local-gov,HS-grad,Widowed,Other-service,White,Female,United-States,57
58,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,White,Male,United-States,72
49,Private,Assoc-acdm,Separated,Adm-clerical,White,Female,United-States,68
21,Private,Assoc-voc,Never-married,Adm-clerical,White,Female,United-States,41
44,Private,Some-college,Never-married,Other-service,White,Female,United-States,59
26,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,32
39,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,69
37,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,57
49,Private,HS-grad,Divorced,Adm-clerical,White,Male,United-States,73
45,Private,HS-grad,Separated,Machine-op-inspct,Black,Female,United-States,28
60,Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,31
28,Federal-gov,Bachelors,Never-married,Exec-managerial,Black,Male,United-States,51
23,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Amer-Indian-Eskimo,Male,United-States,66
44,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,46
19,State-gov,Some-college,Never-married,Farming-fishing,White,Male,United-States,76
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,40
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,31
56,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,51
44,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,United-States,32
30,Private,Bachelors,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,Vietnam,29
23,Private,Bachelors,Never-married,Sales,White,Female,United-States,45
44,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,United-States,72
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,29
32,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,77
57,Self-emp-not-inc,Masters,Never-married,Farming-fishing,White,Male,United-States,36
35,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,77
48,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,69
32,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,49
76,Federal-gov,Masters,Widowed,Prof-specialty,White,Female,United-States,38
57,Local-gov,HS-grad,Divorced,Handlers-cleaners,Black,Female,United-States,53
51,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,66
50,Private,10th,Married-civ-spouse,Other-service,Black,Male,United-States,56
38,Private,HS-grad,Married-AF-spouse,Other-service,White,Female,United-States,47
53,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,40
59,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,White,Male,United-States,65
23,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,48
44,Private,Assoc-voc,Divorced,Exec-managerial,White,Male,United-States,29
23,Private,Bachelors,Never-married,Sales,White,Female,United-States,72
23,Private,Assoc-acdm,Never-married,Sales,White,Male,United-States,43
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,31
30,Private,HS-grad,Married-civ-spouse,Tech-support,White,Male,United-States,40
28,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,44
46,Private,Some-college,Divorced,Exec-managerial,White,Female,United-States,62
34,Local-gov,Preschool,Never-married,Adm-clerical,Black,Female,United-States,68
38,Private,Bachelors,Separated,Exec-managerial,White,Male,United-States,70
26,Private,Some-college,Never-married,Sales,Black,Female,United-States,60
39,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,62
28,Private,Some-college,Never-married,Sales,Black,Male,United-States,67
33,State-gov,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,India,31
43,Private,Masters,Divorced,Prof-specialty,White,Female,United-States,29
30,Private,Bachelors,Divorced,Exec-managerial,Asian-Pac-Islander,Female,China,53
59,State-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,57
26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,55
28,Private,Some-college,Never-married,Tech-support,Black,Male,United-States,51
48,Self-emp-not-inc,Some-college,Never-married,Other-service,White,Male,United-States,42
49,Private,Bachelors,Widowed,Prof-specialty,White,Female,United-States,49
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,75
20,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,55
49,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,38
37,State-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,41
18,Private,12th,Never-married,Sales,White,Female,United-States,30
61,Private,HS-grad,Married-civ-spouse,Tech-support,White,Male,United-States,29
26,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,71
66,Private,Bachelors,Widowed,Other-service,White,Male,United-States,52
68,Private,Masters,Never-married,Prof-specialty,White,Female,United-States,69
27,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Female,United-States,29
66,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,White,Male,United-States,53
28,Private,10th,Never-married,Other-service,White,Female,United-States,62
26,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,69
46,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,27
35,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,36
26,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,White,Male,United-States,59
40,Private,HS-grad,Separated,Machine-op-inspct,White,Female,United-States,53
31,Private,Some-college,Never-married,Exec-managerial,White,Male,Honduras,54
52,Private,HS-grad,Widowed,Transport-moving,White,Male,United-States,35
61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Black,Male,United-States,56
39,State-gov,11th,Married-civ-spouse,Craft-repair,White,Male,United-States,42
25,Private,HS-grad,Never-married,Other-service,White,Female,United-States,73
47,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,74
33,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Other,Male,Ecuador,30
17,Private,11th,Never-married,Other-service,White,Male,United-States,71
26,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,63
25,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,37
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,76
33,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,72
46,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Black,Male,United-States,69
27,Private,Some-college,Separated,Adm-clerical,White,Female,United-States,59
48,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,United-States,42
29,Self-emp-not-inc,11th,Married-civ-spouse,Other-service,White,Female,United-States,37
40,Private,Bachelors,Never-married,Sales,White,Male,United-States,50
24,Private,Bachelors,Never-married,Sales,Black,Male,United-States,47
55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Other,Male,India,51
56,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,73
25,Private,Assoc-acdm,Never-married,Craft-repair,White,Male,United-States,66
36,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,54
26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,44
37,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,35
36,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,26
23,Self-emp-not-inc,11th,Never-married,Craft-repair,White,Male,Mexico,40
25,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,69
36,State-gov,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,33
39,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,White,Male,United-States,38
35,Private,Assoc-voc,Never-married,Craft-repair,Black,Male,United-States,47
33,Private,11th,Never-married,Handlers-cleaners,Black,Male,United-States,43
31,Private,Some-college,Never-married,Craft-repair,White,Male,United-States,36
49,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,29
40,Private,HS-grad,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Male,Trinadad&Tobago,33
27,Private,Some-college,Widowed,Adm-clerical,White,Female,United-States,65
50,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,32
38,Private,12th,Never-married,Machine-op-inspct,Black,Female,United-States,31
55,State-gov,Bachelors,Divorced,Exec-managerial,Black,Male,United-States,71
49,Self-emp-not-inc,7th-8th,Married-civ-spouse,Other-service,White,Male,Italy,43
40,Private,Bachelors,Married-spouse-absent,Other-service,Other,Male,Mexico,62
42,Private,Assoc-voc,Divorced,Tech-support,White,Female,United-States,64
51,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,58
27,Private,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,Laos,29
30,State-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,34
40,Private,10th,Never-married,Other-service,Black,Female,United-States,33
43,Self-emp-not-inc,Bachelors,Separated,Craft-repair,White,Male,United-States,30
24,Private,HS-grad,Never-married,Other-service,White,Female,United-States,53
38,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,64
52,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,48
32,Private,Assoc-voc,Married-civ-spouse,Sales,White,Male,United-States,74
33,Private,Assoc-voc,Separated,Protective-serv,White,Female,United-States,41
21,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,30
27,Private,Some-college,Never-married,Sales,White,Male,United-States,73
31,Private,HS-grad,Divorced,Exec-managerial,White,Male,United-States,61
29,Private,Masters,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,Hong,43
49,Private,5th-6th,Married-civ-spouse,Other-service,White,Male,Greece,38
46,Private,Bachelors,Married-civ-spouse,Sales,White,Male,Germany,31
37,Private,11th,Married-civ-spouse,Craft-repair,White,Male,United-States,77
56,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,65
37,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,65
26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,29
31,Private,Some-college,Never-married,Adm-clerical,Black,Female,United-States,36
36,Private,HS-grad,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,South,64
52,Private,10th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,66
40,Private,Some-college,Divorced,Craft-repair,White,Male,United-States,56
21,Private,HS-grad,Married-spouse-absent,Exec-managerial,White,Female,United-States,40
63,Private,10th,Separated,Machine-op-inspct,Black,Male,United-States,58
30,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,51
30,Private,Bachelors,Married-civ-spouse,Sales,White,Male,Peru,37
50,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,29
41,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,64
39,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,58
23,Private,HS-grad,Separated,Machine-op-inspct,White,Female,United-States,47
52,Private,HS-grad,Married-civ-spouse,Sales,Black,Male,United-States,27
46,Private,Assoc-voc,Divorced,Tech-support,Black,Female,United-States,33
26,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Female,United-States,34
30,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,64
23,Private,Some-college,Divorced,Exec-managerial,White,Male,United-States,47
21,State-gov,Some-college,Never-married,Adm-clerical,Asian-Pac-Islander,Female,United-States,44
39,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,71
37,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Black,Male,United-States,60
40,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,41
38,Private,Some-college,Divorced,Adm-clerical,Black,Female,United-States,62
47,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,32
20,Private,Some-college,Never-married,Other-service,White,Male,United-States,43
35,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,56
62,State-gov,Bachelors,Divorced,Prof-specialty,White,Male,United-States,42
32,Private,11th,Divorced,Other-service,White,Female,United-States,62
42,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,77
32,Private,10th,Never-married,Craft-repair,White,Male,United-States,32
27,Private,Some-college,Never-married,Other-service,Black,Female,United-States,33
53,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,41
28,Self-emp-not-inc,5th-6th,Married-civ-spouse,Handlers-cleaners,White,Male,Mexico,29
26,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,71
47,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,United-States,74
23,Private,Some-college,Never-married,Protective-serv,Black,Female,United-States,49
70,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,53
41,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,United-States,67
43,State-gov,Masters,Never-married,Prof-specialty,White,Male,United-States,32
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,29
64,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,63
40,Private,Some-college,Divorced,Exec-managerial,White,Male,United-States,68
43,Private,Bachelors,Divorced,Exec-managerial,White,Male,United-States,42
50,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,41
32,Private,11th,Married-civ-spouse,Farming-fishing,White,Male,United-States,26
42,Private,11th,Divorced,Sales,White,Male,Mexico,48
41,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,30
30,Private,Some-college,Never-married,Exec-managerial,White,Female,England,63
20,Private,Some-college,Never-married,Other-service,White,Male,United-States,60
45,State-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,68
42,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,36
24,Private,Assoc-acdm,Never-married,Machine-op-inspct,White,Male,United-States,71
43,Private,Bachelors,Divorced,Sales,White,Female,United-States,59
28,Private,HS-grad,Married-civ-spouse,Transport-moving,Black,Male,United-States,60
35,Private,HS-grad,Never-married,Machine-op-inspct,White,Female,United-States,60
38,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,34
32,Local-gov,Bachelors,Divorced,Prof-specialty,White,Female,United-States,53
50,State-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,31
34,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,42
35,Private,HS-grad,Never-married,Other-service,White,Male,United-States,41
30,Private,Masters,Never-married,Adm-clerical,White,Female,France,35
61,State-gov,5th-6th,Married-civ-spouse,Transport-moving,White,Male,United-States,29
27,Private,Bachelors,Never-married,Adm-clerical,White,Male,United-States,29
61,Private,HS-grad,Never-married,Machine-op-inspct,Black,Female,United-States,31
18,Private,5th-6th,Never-married,Handlers-cleaners,White,Male,Mexico,27
31,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,49
31,Private,Bachelors,Divorced,Prof-specialty,White,Male,United-States,77
20,Private,HS-grad,Never-married,Other-service,Black,Female,United-States,64
35,Private,12th,Married-civ-spouse,Transport-moving,White,Male,United-States,38
51,Private,HS-grad,Never-married,Craft-repair,Black,Male,United-States,27
43,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,32
18,Private,11th,Never-married,Handlers-cleaners,White,Male,United-States,58
55,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,United-States,62
59,Private,HS-grad,Widowed,Priv-house-serv,White,Female,United-States,55
21,Private,HS-grad,Never-married,Other-service,White,Female,United-States,34
22,Private,10th,Never-married,Other-service,White,Female,United-States,40
60,Federal-gov,Some-college,Widowed,Exec-managerial,White,Female,England,28
49,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,26
21,Private,HS-grad,Never-married,Handlers-cleaners,White,Female,United-States,27
61,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,47
64,Private,5th-6th,Divorced,Craft-repair,White,Male,United-States,64
63,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,32
27,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Female,United-States,31
23,Private,Bachelors,Never-married,Other-service,Black,Female,United-States,51
41,State-gov,HS-grad,Divorced,Exec-managerial,White,Female,United-States,43
40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Female,United-States,45
