Age,Workclass,Education,Maritalstatus,Occupation,Race,Sex,Nativecountry,Income
31,Private,HS-grad,Divorced,Machine-op-inspct,White,Male,United-States,35
33,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,71
49,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,41
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,74
38,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,27
58,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,73
58,Private,Bachelors,Divorced,Prof-specialty,White,Female,United-States,70
61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,48
58,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,38
32,Private,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,United-States,34
33,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,White,Male,United-States,55
28,Private,Bachelors,Separated,Exec-managerial,White,Female,United-States,43
22,Private,Some-college,Never-married,Other-service,White,Female,United-States,29
35,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,35
59,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,27
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Black,Male,United-States,73
56,Self-emp-inc,12th,Widowed,Exec-managerial,White,Female,United-States,40
36,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,White,Male,United-States,49
28,Private,Some-college,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Male,United-States,76
42,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Black,Male,United-States,37
60,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,63
41,Self-emp-inc,Some-college,Married-civ-spouse,Sales,White,Male,United-States,62
42,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,48
36,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,59
52,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,50
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,76
26,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,75
31,Local-gov,Bachelors,Divorced,Prof-specialty,White,Female,United-States,37
47,Private,5th-6th,Separated,Sales,White,Female,Mexico,34
35,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,64
19,Private,9th,Never-married,Handlers-cleaners,White,Male,United-States,42
59,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Female,United-States,57
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,31
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,33
35,Private,Masters,Never-married,Exec-managerial,White,Female,United-States,52
39,Private,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,53
64,Private,Some-college,Separated,Other-service,White,Male,United-States,43
17,Local-gov,10th,Never-married,Other-service,White,Female,United-States,68
49,Private,Some-college,Married-civ-spouse,Other-service,White,Male,United-States,51
19,Private,Some-college,Never-married,Other-service,White,Female,United-States,42
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,White,Female,United-States,61
26,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,48
27,Private,5th-6th,Never-married,Priv-house-serv,White,Female,El-Salvador,72
66,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,64
38,Private,7th-8th,Married-civ-spouse,Adm-clerical,White,Male,United-States,55
25,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,47
19,Private,HS-grad,Never-married,Prof-specialty,White,Female,United-States,39
30,Private,Assoc-acdm,Never-married,Craft-repair,White,Male,United-States,58
22,Private,Assoc-voc,Never-married,Exec-managerial,Asian-Pac-Islander,Male,South,67
60,Private,Some-college,Divorced,Craft-repair,White,Male,United-States,54
54,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,58
46,Private,HS-grad,Separated,Craft-repair,White,Male,United-States,40
33,State-gov,Some-college,Never-married,Other-service,White,Male,United-States,76
51,Local-gov,Masters,Divorced,Exec-managerial,White,Female,United-States,41
43,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,77
60,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,49
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,60
23,Private,Bachelors,Never-married,Tech-support,White,Female,United-States,28
39,Private,Assoc-acdm,Never-married,Tech-support,White,Female,United-States,71
40,Local-gov,Some-college,Never-married,Exec-managerial,White,Male,United-States,58
48,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,55
24,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,74
32,Private,HS-grad,Divorced,Handlers-cleaners,White,Male,United-States,39
31,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,27
39,Private,HS-grad,Never-married,Machine-op-inspct,Black,Male,United-States,69
27,Private,Masters,Never-married,Exec-managerial,White,Female,United-States,71
45,State-gov,Masters,Never-married,Adm-clerical,Black,Male,United-States,60
31,Private,Bachelors,Never-married,Craft-repair,Asian-Pac-Islander,Male,Vietnam,26
63,Private,HS-grad,Divorced,Exec-managerial,White,Female,United-States,59
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,47
28,State-gov,Some-college,Separated,Adm-clerical,White,Female,United-States,59
23,Private,Bachelors,Never-married,Sales,White,Female,United-States,48
50,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,30
33,Private,12th,Married-civ-spouse,Protective-serv,White,Male,United-States,56
27,Private,Bachelors,Never-married,Sales,White,Male,United-States,31
29,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,38
36,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,46
60,Private,1st-4th,Married-civ-spouse,Craft-repair,White,Male,Mexico,59
23,Private,Bachelors,Never-married,Sales,White,Male,United-States,69
38,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,28
60,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,United-States,54
20,Self-emp-not-inc,Some-college,Never-married,Craft-repair,White,Female,United-States,40
37,Private,Some-college,Widowed,Machine-op-inspct,Black,Female,United-States,26
37,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,54
58,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,32
25,Private,Bachelors,Never-married,Craft-repair,White,Male,Canada,76
27,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,56
33,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,60
43,State-gov,Some-college,Divorced,Adm-clerical,White,Female,United-States,64
21,Federal-gov,Some-college,Never-married,Tech-support,Black,Male,United-States,74
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Other,Male,Mexico,57
44,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Black,Male,United-States,69
53,Private,HS-grad,Divorced,Prof-specialty,White,Male,United-States,50
31,Private,HS-grad,Never-married,Other-service,Black,Female,United-States,71
18,Federal-gov,11th,Never-married,Other-service,Asian-Pac-Islander,Male,Philippines,44
20,Private,HS-grad,Never-married,Other-service,White,Female,United-States,71
32,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,50
48,Private,10th,Married-civ-spouse,Transport-moving,Black,Male,United-States,28
46,Private,HS-grad,Married-civ-spouse,Other-service,Black,Male,United-States,62
28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,73
27,Self-emp-not-inc,HS-grad,Never-married,Sales,Black,Male,United-States,72
18,Federal-gov,Some-college,Never-married,Sales,White,Female,United-States,69
69,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,43
50,Self-emp-inc,Masters,Married-civ-spouse,Sales,White,Male,United-States,38
43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Female,Greece,70
32,Private,Bachelors,Divorced,Sales,White,Female,United-States,76
43,Private,HS-grad,Separated,Exec-managerial,White,Female,United-States,70
52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,52
35,Private,Some-college,Divorced,Exec-managerial,White,Female,United-States,62
46,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,57
58,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,52
46,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,47
40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,32
25,Private,Bachelors,Never-married,Adm-clerical,White,Male,United-States,64
22,Private,Assoc-acdm,Never-married,Adm-clerical,White,Female,United-States,35
33,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,31
49,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,75
62,Private,10th,Divorced,Prof-specialty,White,Female,United-States,65
56,Local-gov,Some-college,Divorced,Protective-serv,Black,Male,United-States,35
24,Private,HS-grad,Never-married,Transport-moving,White,Female,Mexico,53
42,Private,HS-grad,Never-married,Other-service,White,Female,United-States,30
41,Private,Masters,Divorced,Exec-managerial,White,Female,United-States,72
23,Private,Bachelors,Never-married,Other-service,White,Male,Ecuador,61
35,Private,Bachelors,Never-married,Adm-clerical,White,Male,United-States,37
22,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,Mexico,53
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,45
25,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,75
66,Private,5th-6th,Divorced,Priv-house-serv,Black,Female,United-States,52
26,State-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,53
46,Private,Some-college,Divorced,Transport-moving,White,Male,United-States,62
55,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,53
24,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,26
25,Private,HS-grad,Never-married,Sales,White,Male,United-States,59
22,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,39
31,Private,HS-grad,Never-married,Other-service,White,Male,United-States,53
30,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,60
54,Private,HS-grad,Never-married,Other-service,White,Male,United-States,46
56,Private,9th,Divorced,Craft-repair,White,Female,United-States,56
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,Japan,32
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Black,Male,United-States,48
53,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,42
22,Private,HS-grad,Never-married,Machine-op-inspct,Black,Female,United-States,27
42,Private,HS-grad,Divorced,Exec-managerial,White,Female,United-States,50
21,Private,Some-college,Never-married,Sales,White,Male,United-States,39
36,Self-emp-inc,HS-grad,Never-married,Other-service,White,Female,United-States,42
69,Private,Assoc-voc,Widowed,Sales,White,Female,United-States,58
31,Private,HS-grad,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,United-States,53
48,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,73
23,Private,HS-grad,Never-married,Exec-managerial,White,Female,United-States,70
24,Private,Assoc-acdm,Separated,Craft-repair,Asian-Pac-Islander,Male,United-States,31
47,Private,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,35
36,Private,HS-grad,Never-married,Machine-op-inspct,Amer-Indian-Eskimo,Female,United-States,62
39,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,United-States,36
22,Private,HS-grad,Never-married,Transport-moving,White,Female,United-States,45
27,Private,Bachelors,Never-married,Sales,White,Male,United-States,62
36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,48
54,Private,1st-4th,Married-civ-spouse,Other-service,White,Male,Mexico,26
33,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,68
42,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,United-States,55
52,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,65
23,Private,Bachelors,Never-married,Sales,White,Male,United-States,30
33,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,White,Male,Mexico,60
30,Private,Assoc-voc,Divorced,Adm-clerical,White,Female,United-States,40
35,Private,Assoc-voc,Married-civ-spouse,Tech-support,Black,Male,Jamaica,55
27,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,53
24,Private,HS-grad,Never-married,Other-service,White,Male,United-States,76
44,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,68
62,Private,Assoc-voc,Separated,Priv-house-serv,Black,Female,United-States,73
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,71
75,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,34
47,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,36
64,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,United-States,26
54,Private,HS-grad,Divorced,Tech-support,White,Male,United-States,46
41,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,68
33,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,United-States,32
20,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,59
51,Private,Bachelors,Divorced,Sales,White,Male,United-States,72
45,Self-emp-inc,Prof-school,Never-married,Craft-repair,White,Male,United-States,67
43,Private,10th,Married-civ-spouse,Transport-moving,White,Male,Yugoslavia,75
30,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,66
32,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,26
61,Private,Some-college,Divorced,Sales,White,Female,United-States,34
21,Private,1st-4th,Married-civ-spouse,Other-service,White,Male,England,26
56,Private,11th,Divorced,Craft-repair,White,Male,United-States,42
28,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,73
23,Private,Some-college,Never-married,Handlers-cleaners,Black,Female,United-States,64
55,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,74
33,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,73
22,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,66
43,Local-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,United-States,46
32,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,White,Female,United-States,27
38,Private,Some-college,Married-civ-spouse,Sales,White,Female,United-States,26
18,Private,9th,Never-married,Farming-fishing,White,Male,United-States,48
35,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,67
29,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,United-States,46
19,Private,1st-4th,Never-married,Handlers-cleaners,White,Male,Mexico,32
39,Private,11th,Married-civ-spouse,Craft-repair,White,Male,United-States,56
29,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,70
45,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,31
44,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,69
42,Local-gov,7th-8th,Married-civ-spouse,Craft-repair,White,Male,United-States,32
34,Private,Bachelors,Never-married,Sales,White,Male,United-States,42
52,Local-gov,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,41
64,Private,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,France,41
30,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,30
43,Local-gov,Bachelors,Divorced,Exec-managerial,White,Male,Germany,69
49,Self-emp-not-inc,Some-college,Never-married,Craft-repair,White,Male,United-States,48
35,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,37
37,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,52
49,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,68
19,Private,11th,Separated,Other-service,White,Female,United-States,52
22,Private,Bachelors,Never-married,Exec-managerial,White,Male,United-States,69
31,Private,HS-grad,Never-married,Other-service,Black,Male,United-States,55
26,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,67
44,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,72
38,Private,Some-college,Married-civ-spouse,Other-service,White,Female,United-States,57
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,31
18,Private,12th,Never-married,Other-service,White,Male,United-States,50
32,Private,Assoc-voc,Widowed,Tech-support,Black,Female,United-States,66
27,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,35
28,State-gov,Masters,Married-civ-spouse,Exec-managerial,Black,Male,Jamaica,62
30,Self-emp-not-inc,Assoc-voc,Never-married,Craft-repair,White,Male,United-States,60
33,Private,HS-grad,Never-married,Other-service,Black,Male,United-States,77
74,Private,Masters,Divorced,Sales,White,Female,United-States,58
36,Private,HS-grad,Never-married,Craft-repair,Asian-Pac-Islander,Male,South,61
36,Private,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,United-States,38
29,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,36
39,Private,Bachelors,Divorced,Exec-managerial,White,Female,United-States,55
25,Self-emp-inc,Bachelors,Never-married,Sales,White,Male,United-States,73
21,Private,HS-grad,Separated,Farming-fishing,White,Male,United-States,58
39,State-gov,Assoc-voc,Never-married,Exec-managerial,White,Female,United-States,31
38,Private,Some-college,Divorced,Prof-specialty,White,Female,United-States,67
20,Private,HS-grad,Never-married,Sales,Asian-Pac-Islander,Female,United-States,68
51,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,51
21,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,30
36,Private,Some-college,Never-married,Prof-specialty,White,Female,United-States,48
50,Private,HS-grad,Separated,Other-service,Black,Female,United-States,67
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,40
25,Local-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,39
23,Private,Some-college,Never-married,Sales,White,Female,United-States,53
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,58
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,Germany,66
34,Private,Masters,Never-married,Exec-managerial,White,Female,United-States,76
19,State-gov,Some-college,Never-married,Other-service,White,Male,United-States,53
18,Private,10th,Never-married,Other-service,White,Female,United-States,27
36,Private,10th,Divorced,Sales,White,Male,United-States,71
46,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,75
29,Private,Some-college,Never-married,Craft-repair,White,Male,United-States,66
23,Private,HS-grad,Never-married,Exec-managerial,White,Female,United-States,36
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,61
35,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,54
40,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,28
22,Private,Some-college,Never-married,Transport-moving,Asian-Pac-Islander,Male,United-States,75
19,State-gov,Some-college,Never-married,Adm-clerical,White,Female,United-States,62
70,Private,11th,Married-civ-spouse,Transport-moving,White,Male,United-States,61
38,Private,Some-college,Divorced,Transport-moving,Black,Male,United-States,73
35,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,43
25,Private,Some-college,Never-married,Other-service,White,Female,United-States,50
39,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,68
43,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Male,United-States,54
37,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,Philippines,40
51,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,El-Salvador,73
20,Private,HS-grad,Never-married,Other-service,Black,Male,United-States,39
21,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,43
47,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Black,Female,United-States,38
44,Private,Assoc-acdm,Divorced,Tech-support,White,Female,United-States,37
17,Private,9th,Never-married,Handlers-cleaners,White,Male,United-States,59
25,Private,11th,Never-married,Other-service,White,Male,United-States,70
43,State-gov,Doctorate,Never-married,Prof-specialty,White,Female,United-States,53
46,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Male,United-States,75
42,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,38
46,Local-gov,Masters,Divorced,Prof-specialty,Amer-Indian-Eskimo,Male,United-States,66
22,Private,Some-college,Never-married,Other-service,White,Female,United-States,37
49,Private,HS-grad,Married-civ-spouse,Transport-moving,Black,Male,United-States,43
21,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,63
53,Private,Masters,Married-civ-spouse,Adm-clerical,White,Female,United-States,62
43,Private,Some-college,Divorced,Craft-repair,White,Male,United-States,39
22,Private,HS-grad,Never-married,Other-service,White,Male,United-States,62
33,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,66
28,Private,Assoc-voc,Never-married,Adm-clerical,White,Female,United-States,27
25,Private,Some-college,Never-married,Tech-support,White,Female,United-States,57
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,China,66
50,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,71
48,Self-emp-not-inc,Some-college,Divorced,Sales,White,Male,United-States,39
30,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,75
33,Private,HS-grad,Married-spouse-absent,Other-service,Black,Female,United-States,65
34,Private,Some-college,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,Philippines,56
42,Private,Bachelors,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,United-States,41
48,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,United-States,36
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,45
29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,76
33,Private,10th,Never-married,Handlers-cleaners,White,Male,United-States,34
64,Private,Bachelors,Divorced,Exec-managerial,White,Male,United-States,64
44,Private,Assoc-voc,Married-civ-spouse,Transport-moving,White,Female,United-States,49
42,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,29
49,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,46
25,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,37
33,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,51
38,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,39
20,Private,HS-grad,Never-married,Sales,White,Female,United-States,37
44,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,64
45,Private,Bachelors,Married-civ-spouse,Transport-moving,White,Male,United-States,31
27,Self-emp-inc,HS-grad,Never-married,Sales,White,Male,United-States,65
18,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,48
38,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,27
45,Private,11th,Married-civ-spouse,Craft-repair,White,Male,United-States,36
27,Local-gov,HS-grad,Never-married,Protective-serv,Black,Male,United-States,35
64,Private,5th-6th,Widowed,Other-service,Black,Female,United-States,66
66,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,43
34,Private,Bachelors,Never-married,Sales,White,Female,United-States,70
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Transport-moving,White,Male,United-States,41
42,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,White,Male,United-States,63
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,32
26,Private,10th,Never-married,Adm-clerical,Black,Male,United-States,40
27,Private,Assoc-voc,Never-married,Craft-repair,White,Male,United-States,53
21,Private,Some-college,Never-married,Sales,White,Female,United-States,46
47,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,60
20,State-gov,Some-college,Never-married,Adm-clerical,White,Female,United-States,35
46,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,39
55,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,39
28,Private,Some-college,Never-married,Tech-support,White,Female,United-States,73
21,Private,Some-college,Never-married,Sales,White,Female,United-States,31
36,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,67
29,Private,Doctorate,Divorced,Prof-specialty,White,Female,United-States,28
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,62
81,Self-emp-not-inc,1st-4th,Widowed,Sales,White,Male,Mexico,60
41,Private,Some-college,Divorced,Exec-managerial,White,Female,United-States,52
29,Private,Bachelors,Never-married,Sales,White,Female,United-States,27
30,Self-emp-not-inc,Assoc-acdm,Divorced,Adm-clerical,White,Female,United-States,58
25,Private,HS-grad,Never-married,Adm-clerical,White,Male,United-States,69
42,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,66
30,Private,HS-grad,Divorced,Transport-moving,Black,Male,United-States,53
18,Private,HS-grad,Never-married,Other-service,White,Male,United-States,45
26,Private,11th,Never-married,Machine-op-inspct,White,Male,United-States,47
30,Private,Some-college,Never-married,Protective-serv,White,Male,United-States,56
61,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,White,Male,United-States,28
21,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,53
53,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,50
41,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,White,Female,United-States,70
43,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,49
60,Private,7th-8th,Separated,Priv-house-serv,Black,Female,United-States,47
47,Private,10th,Married-civ-spouse,Craft-repair,White,Male,United-States,60
48,Private,Some-college,Divorced,Adm-clerical,Black,Male,United-States,60
32,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,54
31,Private,Bachelors,Never-married,Prof-specialty,White,Male,United-States,37
33,State-gov,Masters,Never-married,Prof-specialty,White,Male,United-States,30
27,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,33
44,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,34
44,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,29
37,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,36
34,Private,HS-grad,Divorced,Handlers-cleaners,Black,Male,United-States,56
51,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,42
51,Private,Masters,Divorced,Protective-serv,White,Male,United-States,41
25,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,32
25,Private,Bachelors,Never-married,Other-service,Black,Female,Jamaica,30
29,Federal-gov,Bachelors,Married-AF-spouse,Prof-specialty,White,Male,United-States,71
36,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,White,Male,United-States,63
55,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,United-States,63
39,Private,Bachelors,Divorced,Sales,White,Female,United-States,38
31,Private,10th,Divorced,Handlers-cleaners,White,Male,United-States,66
31,Private,Prof-school,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Male,India,48
51,Self-emp-inc,Assoc-voc,Never-married,Adm-clerical,White,Female,United-States,46
30,Private,Assoc-voc,Never-married,Adm-clerical,Asian-Pac-Islander,Male,Vietnam,37
62,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,66
37,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,51
30,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,26
27,Private,Bachelors,Divorced,Exec-managerial,White,Male,United-States,59
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,56
